"dataset_id","city","state","source","type","label","ward_name","ward_number","area_sq_km","perimeter_km","compactness","centroid_lon","centroid_lat","num_vertices"
"coonoor","Coonoor","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 30","30",0.6445,5.1972,0.299832,76.799309,11.342275,120
"coonoor","Coonoor","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 9","9",0.0733,1.2334,0.605666,76.804942,11.35692,30
"coonoor","Coonoor","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 27","27",0.6978,4.9052,0.364439,76.791319,11.335942,38
"coonoor","Coonoor","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 10","10",0.1803,2.0882,0.519736,76.803902,11.353449,33
"coonoor","Coonoor","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 1","1",2.4663,7.6788,0.525617,76.770185,11.352811,106
"coonoor","Coonoor","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 3","3",0.2791,3.8029,0.242516,76.788798,11.348587,103
"coonoor","Coonoor","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 5","5",0.2423,3.1332,0.310093,76.791252,11.356558,43
"coonoor","Coonoor","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 6","6",0.0796,1.3097,0.583229,76.794101,11.354943,22
"coonoor","Coonoor","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 7","7",0.9213,6.4109,0.281677,76.798347,11.356755,109
"coonoor","Coonoor","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 11","11",0.2873,3.621,0.275399,76.794815,11.350664,76
"coonoor","Coonoor","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 13","13",0.1321,1.5496,0.691339,76.790227,11.350361,44
"coonoor","Coonoor","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 14","14",0.501,3.3655,0.555814,76.780248,11.34682,50
"coonoor","Coonoor","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 15","15",0.6066,3.5023,0.621391,76.785968,11.341698,30
"coonoor","Coonoor","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 16","16",0.1185,2.0246,0.363309,76.789386,11.344214,54
"coonoor","Coonoor","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 20","20",0.0468,1.2536,0.373944,76.796726,11.347261,46
"coonoor","Coonoor","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 21","21",0.1116,1.4303,0.685278,76.797962,11.348343,53
"coonoor","Coonoor","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 26","26",0.0399,0.8547,0.686714,76.793381,11.344991,37
"coonoor","Coonoor","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 29","29",0.0912,1.2872,0.691401,76.797497,11.335735,19
"coonoor","Coonoor","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 17","17",0.057,1.3144,0.414729,76.791561,11.347637,33
"cumbum","Cumbum","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 1","1",0.2855,2.1634,0.7667,77.28168,9.746245,25
"cumbum","Cumbum","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 7","7",0.0785,1.4964,0.440272,77.279982,9.743833,17
"cumbum","Cumbum","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 8","8",0.0999,1.8032,0.38612,77.279205,9.742562,24
"cumbum","Cumbum","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 9","9",0.0383,0.8244,0.708296,77.276779,9.741008,16
"cumbum","Cumbum","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 10","10",0.0326,0.7994,0.641879,77.278261,9.740653,11
"cumbum","Cumbum","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 14","14",0.0287,0.8376,0.513372,77.283571,9.739917,22
"cumbum","Cumbum","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 16","16",0.1424,2.0362,0.431748,77.277281,9.738551,26
"cumbum","Cumbum","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 17","17",0.1324,1.6535,0.608387,77.276496,9.735497,21
"cumbum","Cumbum","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 18","18",0.0543,1.3115,0.396711,77.27876,9.735454,21
"cumbum","Cumbum","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 19","19",0.1014,1.3388,0.711274,77.280586,9.736927,19
"cumbum","Cumbum","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 21","21",0.1523,1.9993,0.478898,77.286978,9.738118,31
"cumbum","Cumbum","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 222/Td & Gt;","22",0.0802,1.3644,0.541477,77.28825,9.736557,17
"cumbum","Cumbum","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 23","23",0.1277,1.7892,0.501348,77.290129,9.735184,19
"cumbum","Cumbum","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 25","25",0.0627,0.9627,0.84987,77.28352,9.736081,15
"cumbum","Cumbum","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 26","26",0.0554,1.1804,0.499289,77.281233,9.734612,17
"cumbum","Cumbum","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 32","32",0.2313,2.1735,0.615141,77.277018,9.730286,19
"cumbum","Cumbum","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 24","24",0.1815,2.3623,0.408674,77.288062,9.733406,30
"cumbum","Cumbum","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 2","2",0.0977,1.5404,0.517284,77.285653,9.745782,19
"cumbum","Cumbum","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 3","3",0.14,1.8766,0.499539,77.288328,9.746707,17
"cumbum","Cumbum","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 4","4",0.6457,4.0045,0.505956,77.290946,9.743266,42
"cumbum","Cumbum","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 5","5",0.0639,1.5669,0.327254,77.28612,9.742385,24
"cumbum","Cumbum","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 6","6",0.0602,1.0651,0.66698,77.284729,9.743078,18
"cumbum","Cumbum","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 12","12",0.0232,0.7818,0.476508,77.283105,9.742306,14
"cumbum","Cumbum","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 13","13",0.0657,1.5425,0.34686,77.285444,9.74072,24
"cumbum","Cumbum","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 15","15",0.0737,1.4515,0.439694,77.281775,9.739079,27
"cumbum","Cumbum","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 20","20",0.0403,0.9764,0.531509,77.284028,9.738158,22
"cumbum","Cumbum","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 27","27",0.0265,0.78,0.548234,77.276948,9.73274,10
"cumbum","Cumbum","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 28","28",0.1091,1.979,0.350123,77.279397,9.733074,19
"cumbum","Cumbum","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 29","29",0.0924,1.4489,0.553077,77.283752,9.733526,15
"cumbum","Cumbum","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 30","30",0.2542,2.2504,0.63085,77.286572,9.730221,24
"cumbum","Cumbum","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 31","31",0.2146,1.9156,0.734835,77.282148,9.730195,11
"cumbum","Cumbum","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 33","33",0.2306,2.8597,0.354396,77.283136,9.727118,19
"cumbum","Cumbum","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 11","11",0.0781,1.1514,0.740609,77.280735,9.740959,17
"cuncolim","Cuncolim","Goa","SBM/ramSeraph","wards","Wards","Veroda","3",1.4583,8.5714,0.249424,74.010364,15.191528,228
"cuncolim","Cuncolim","Goa","SBM/ramSeraph","wards","Wards","Bhiunsa","11",2.5947,8.8731,0.414136,73.996992,15.167131,190
"cuncolim","Cuncolim","Goa","SBM/ramSeraph","wards","Wards","Mardicotto","8",1.1606,6.3946,0.356675,74.002731,15.177945,112
"cuncolim","Cuncolim","Goa","SBM/ramSeraph","wards","Wards","Demani","9",0.6107,3.8434,0.51956,74.008442,15.171924,80
"cuncolim","Cuncolim","Goa","SBM/ramSeraph","wards","Wards","Gulecotto","5",4.1444,10.2918,0.491693,74.025745,15.180009,211
"cuncolim","Cuncolim","Goa","SBM/ramSeraph","wards","Wards","Comba Central","1",1.4515,7.9311,0.289968,73.994049,15.19971,293
"cuncolim","Cuncolim","Goa","SBM/ramSeraph","wards","Wards","Panzorconi","2",1.7382,9.3971,0.247355,74.001856,15.199393,352
"cuncolim","Cuncolim","Goa","SBM/ramSeraph","wards","Wards","Comba-Paricotto","7",1.6731,7.4707,0.376711,74.014338,15.169769,134
"cuncolim","Cuncolim","Goa","SBM/ramSeraph","wards","Wards","Josegal","10",1.6628,6.6541,0.471922,74.006536,15.160162,292
"cuncolim","Cuncolim","Goa","SBM/ramSeraph","wards","Wards","Voddy","13",0.8422,4.7902,0.461245,73.994949,15.184748,126
"cuncolim","Cuncolim","Goa","SBM/ramSeraph","wards","Wards","Sanvorcotto","6",0.5059,3.561,0.501336,74.008567,15.185156,102
"cuncolim","Cuncolim","Goa","SBM/ramSeraph","wards","Wards","Culwada","14",0.6196,4.5555,0.375194,74.00192,15.186162,125
"cuncolim","Cuncolim","Goa","SBM/ramSeraph","wards","Wards","Murida","12",1.7417,9.901,0.223271,73.986512,15.17629,769
"cuncolim","Cuncolim","Goa","SBM/ramSeraph","wards","Wards","Talvorda","4",9.448,14.1923,0.589444,74.027825,15.202736,374
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 48","48",3.0434,7.1338,0.751497,85.916595,20.501168,20
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 40","40",0.5069,4.6075,0.300032,85.897617,20.473674,25
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 12","12",0.3505,3.0072,0.487036,85.855714,20.473562,38
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 49","49",7.6606,13.6336,0.517908,85.934375,20.500504,24
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 46","46",0.661,3.4475,0.698825,85.907411,20.47048,17
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 41","41",0.3649,2.8781,0.55354,85.901656,20.473633,18
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 34","34",0.3432,2.7427,0.573285,85.884404,20.475327,41
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 11","11",0.6556,4.6045,0.388615,85.857675,20.465685,43
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 31","31",0.4587,4.0789,0.346471,85.888777,20.46372,42
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 32","32",0.3466,3.1009,0.45298,85.886368,20.468083,43
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 33","33",0.3019,2.5576,0.579973,85.881819,20.470045,38
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 35","35",0.9558,4.1555,0.695551,85.892094,20.47386,24
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 10","10",0.4487,3.0697,0.598437,85.857355,20.476927,260
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 13","13",0.3914,3.0087,0.543342,85.861625,20.467291,186
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 47","47",0.4054,3.6821,0.375742,85.907364,20.464782,13
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 14","14",0.2142,2.1302,0.593097,85.861227,20.472329,68
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 59","59",3.4112,7.5862,0.744851,85.882767,20.392346,109
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 58","58",2.0587,6.7138,0.573942,85.878521,20.407765,142
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 43","43",1.3302,4.7742,0.733372,85.912561,20.459849,30
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 55","55",3.1669,8.7189,0.523513,85.943752,20.449177,29
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 3","3",3.8068,11.7681,0.345427,85.805875,20.485363,35
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 57","57",1.927,5.8024,0.719235,85.884508,20.427159,132
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 5","5",0.3424,2.3852,0.756403,85.835999,20.474059,9
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 6","6",1.5972,6.3012,0.505503,85.844448,20.475107,20
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 4","4",1.1651,4.648,0.677697,85.828673,20.478209,27
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 7","7",0.5284,3.3763,0.582489,85.847769,20.481292,27
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 54","54",1.744,7.1024,0.434445,85.922619,20.457102,29
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 38","38",0.7369,3.534,0.741433,85.896391,20.461669,14
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 37","37",0.9672,4.3203,0.651187,85.893491,20.454379,27
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 1","1",0.9734,6.2749,0.310645,85.837519,20.485966,37
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 8","8",0.8469,4.3795,0.554855,85.846979,20.488181,42
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 9","9",0.8308,4.6139,0.490405,85.856886,20.481382,41
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 17","17",0.1932,1.9813,0.618578,85.871704,20.473349,68
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 2","2",0.5064,3.4221,0.543435,85.832469,20.484214,23
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 51","51",4.4526,11.4778,0.424724,85.928301,20.440649,99
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 50","50",1.3857,5.7884,0.519715,85.903816,20.44282,63
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 20","20",0.2625,2.7586,0.433423,85.864914,20.461762,58
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 56","56",5.6132,11.0354,0.579222,85.872604,20.433904,89
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 16","16",1.0569,4.4813,0.661356,85.861799,20.485487,55
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 45","45",0.7402,3.4157,0.797293,85.891309,20.447873,224
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 39","39",0.3122,2.2247,0.792823,85.898905,20.468648,19
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 28","28",0.2844,3.7219,0.257974,85.872889,20.458586,28
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 26","26",0.227,2.08,0.659271,85.873072,20.465062,17
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 42","42",0.846,4.8114,0.459248,85.906199,20.455571,20
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 25","25",0.4381,3.3835,0.480939,85.878323,20.47364,30
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 24","24",0.204,1.763,0.824988,85.882586,20.464852,17
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 27","27",0.3102,2.4974,0.625022,85.877997,20.466384,16
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 19","19",0.1583,1.6797,0.705147,85.871944,20.473354,69
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 52","52",0.3695,2.7091,0.632752,85.900786,20.44756,243
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 30","30",0.4647,4.1349,0.341557,85.901277,20.461879,16
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 21","21",0.2553,2.3746,0.569079,85.868221,20.461589,93
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 44","44",0.5247,3.395,0.572067,85.883629,20.454799,168
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 15","15",1.3836,5.8676,0.504984,85.871428,20.478673,36
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 18","18",0.5807,3.3798,0.638855,85.866398,20.4707,20
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 53","53",0.5953,4.2694,0.410412,85.907835,20.450349,227
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 22","22",0.2783,2.6449,0.499927,85.873874,20.470092,22
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 23","23",0.1407,1.6126,0.679842,85.869888,20.466244,20
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 36","36",0.3443,2.5291,0.67635,85.885511,20.459312,12
"cuttack","Cuttack","Odisha","SBM/ramSeraph","wards","Wards","Ward 29","29",0.6259,3.3544,0.698982,85.877337,20.460569,22
"dabhara","Dabhara","Chhattisgarh","SBM/ramSeraph","wards","Wards","ATAL CHOWK WARD","2",0.6711,3.8045,0.58265,83.06797,21.779337,12
"dabhara","Dabhara","Chhattisgarh","SBM/ramSeraph","wards","Wards","AMAR NAGAR WARD","3",0.3721,2.7842,0.603285,83.06189,21.775684,12
"dabhara","Dabhara","Chhattisgarh","SBM/ramSeraph","wards","Wards","PT. DINDAYAL AWAS WARD","4",0.5137,2.8365,0.80233,83.066087,21.77293,14
"dabhara","Dabhara","Chhattisgarh","SBM/ramSeraph","wards","Wards","CHANDRASHEKHAR AZAAD WARD","5",0.6353,4.3208,0.427587,83.073484,21.775777,21
"dabhara","Dabhara","Chhattisgarh","SBM/ramSeraph","wards","Wards","WAT-SAVITRI CHOWK WARD","8",0.076,1.7391,0.315741,83.080925,21.781051,32
"dabhara","Dabhara","Chhattisgarh","SBM/ramSeraph","wards","Wards","BAJRANGBALI WARD","9",0.5133,3.5576,0.509662,83.077419,21.775412,11
"dabhara","Dabhara","Chhattisgarh","SBM/ramSeraph","wards","Wards","HANUMAAN MANDIR WARD","10",0.0811,1.2936,0.609028,83.08377,21.780965,15
"dabhara","Dabhara","Chhattisgarh","SBM/ramSeraph","wards","Wards","JAI BUDHA DEV WARD","13",0.4075,4.3891,0.265803,83.082153,21.775074,35
"dabhara","Dabhara","Chhattisgarh","SBM/ramSeraph","wards","Wards","CHAKRADHARI MANDIR WARD","14",0.0614,1.0521,0.697374,83.084225,21.779268,17
"dabhara","Dabhara","Chhattisgarh","SBM/ramSeraph","wards","Wards","DAHSAHRA MAIDAN WARD","1",1.1439,4.2719,0.78768,83.06665,21.785626,17
"dabhara","Dabhara","Chhattisgarh","SBM/ramSeraph","wards","Wards","PT. SHYAMA PRASAD MUKHARJEE WARD","6",1.089,5.3988,0.469486,83.085019,21.78594,32
"dabhara","Dabhara","Chhattisgarh","SBM/ramSeraph","wards","Wards","AMBEDKAR WARD","7",0.7614,3.7759,0.67105,83.075496,21.788292,22
"dabhara","Dabhara","Chhattisgarh","SBM/ramSeraph","wards","Wards","SANT GURU GHASI DAS WARD","11",0.5724,2.9782,0.810972,83.082412,21.791791,21
"dabhara","Dabhara","Chhattisgarh","SBM/ramSeraph","wards","Wards","MAA SAMBALPURHIN DAI WARD","12",0.1699,1.7501,0.697047,83.087529,21.778561,17
"dabhara","Dabhara","Chhattisgarh","SBM/ramSeraph","wards","Wards","KENABHATHA WARD","15",0.7916,3.7126,0.72166,83.08397,21.771159,22
"dabhoura","Dabhoura","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Lal Bahdur Shastri","5",0.0973,1.5426,0.513878,81.302306,25.117368,17
"dabhoura","Dabhoura","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Mahatma Gandhi","12",0.0413,0.9232,0.609252,81.307255,25.113255,10
"dabhoura","Dabhoura","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Vivekanand","1",0.0963,1.217,0.817337,81.302036,25.113459,9
"dabhoura","Dabhoura","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Dr. Rammanohaar","10",0.0531,1.078,0.574538,81.307229,25.117377,14
"dabhoura","Dabhoura","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Chandra Shekhar Ward","9",0.0674,1.3811,0.444297,81.307215,25.118898,17
"dabhoura","Dabhoura","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Indira Gandhi Ward","8",0.0501,0.9163,0.749329,81.304776,25.119133,11
"dabhoura","Dabhoura","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Rani Durga Wati","13",0.024,0.9738,0.318287,81.307685,25.11411,13
"dabhoura","Dabhoura","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Maharana Pratap","2",0.0446,0.8824,0.720063,81.304536,25.113134,12
"dabhoura","Dabhoura","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Maharani Laxmi Bai","11",0.028,0.6994,0.718417,81.306459,25.11229,8
"dabhoura","Dabhoura","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Bhagat Singh","7",0.0576,1.131,0.566023,81.302295,25.119455,17
"dabhoura","Dabhoura","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Narsingh","14",0.0482,1.125,0.478414,81.307682,25.115088,12
"dabhoura","Dabhoura","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Dr Abdul Kalam","4",0.042,1.0147,0.512179,81.300434,25.115819,12
"dabhoura","Dabhoura","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Dr, Ambedkar","6",0.0301,0.7653,0.646067,81.300242,25.118504,8
"dabhoura","Dabhoura","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Subash Chandra","3",0.0745,1.2506,0.59849,81.30333,25.115525,10
"dabhoura","Dabhoura","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Sardar Patel","15",0.0518,1.2012,0.45096,81.307674,25.116218,18
"daboh","Daboh","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Ward 10","10",0.0484,0.9046,0.743095,78.876529,25.999504,9
"daboh","Daboh","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Ward 1","1",0.5108,3.6409,0.484209,78.880674,26.003607,24
"daboh","Daboh","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Ward 8","8",1.2757,5.3392,0.562365,78.868146,26.000887,39
"daboh","Daboh","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Ward 12","12",0.8415,4.0533,0.643678,78.871265,25.992241,15
"daboh","Daboh","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Ward 6","6",0.1177,1.4206,0.733008,78.876142,26.007479,10
"daboh","Daboh","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Ward 9","9",0.0458,0.8529,0.790464,78.878239,25.99866,11
"daboh","Daboh","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Ward 14","14",0.2575,2.5916,0.481714,78.876994,25.995579,17
"daboh","Daboh","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Ward 7","7",0.1969,2.493,0.398115,78.874963,26.004975,26
"daboh","Daboh","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Ward 2","2",0.2228,2.2392,0.558357,78.877789,26.009964,9
"daboh","Daboh","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Ward 3","3",0.0898,1.2802,0.68825,78.883334,25.997115,17
"daboh","Daboh","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Ward 13","13",0.1693,2.07,0.496665,78.870015,25.996578,12
"daboh","Daboh","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Ward 4","4",0.0668,1.1946,0.58864,78.880719,25.997771,16
