source_district,dest_district,source_year,dest_year,filter_state
Ferozepur,Firozpur,1961,1971,Punjab
Ferozepur,Firozpur,1961,1971,Punjab
Ferozepur,Firozpur,1961,1971,Punjab
Firozabad,Firozabad,1991,2001,Uttar Pradesh
Firozabad,Firozabad,1991,2001,Uttar Pradesh
Firozabad,Firozabad,2001,2011,Uttar Pradesh
Firozabad,Firozabad,2001,2011,Uttar Pradesh
Firozabad,Firozabad,2011,2024,Uttar Pradesh
Firozabad,Firozabad,2011,2024,Uttar Pradesh
Firozpur,Faridkot,1971,1981,Punjab
Firozpur,Firozpur,1971,1981,Punjab
Firozpur,Firozpur,1971,1981,Punjab
Firozpur,Firozpur,1981,1991,Punjab
Firozpur,Firozpur,1981,1991,Punjab
Firozpur,Firozpur,1991,2001,Punjab
Firozpur,Firozpur,1991,2001,Punjab
Firozpur,Firozpur,2001,2011,Punjab
Firozpur,Firozpur,2001,2011,Punjab
Firozpur,Firozpur,2011,2024,Punjab
Firozpur,Fazilka,2011,2024,Punjab
Gadag,Gadag,2001,2011,Karnataka
Gadag,Gadag,2011,2024,Karnataka
Gadchiroli,Gadchiroli,1991,2001,Maharashtra
Gadchiroli,Gadchiroli,2001,2011,Maharashtra
Gadchiroli,Gadchiroli,2011,2024,Maharashtra
Gajapati,Gajapati,2001,2011,Odisha
Gajapati,Gajapati,2011,2024,Odisha
Ganderbal,Ganderbal,2011,2024,Jammu & Kashmir
Gandhinagar,Gandhinagar,1971,1981,Gujarat
Gandhinagar,Gandhinagar,1971,1981,Gujarat
Gandhinagar,Gandhinagar,1981,1991,Gujarat
Gandhinagar,Gandhinagar,1981,1991,Gujarat
Gandhinagar,Gandhinagar,1991,2001,Gujarat
Gandhinagar,Gandhinagar,1991,2001,Gujarat
Gandhinagar,Gandhinagar,2001,2011,Gujarat
Gandhinagar,Gandhinagar,2001,2011,Gujarat
Gandhinagar,Gandhinagar,2011,2024,Gujarat
Gandhinagar,Gandhinagar,2011,2024,Gujarat
Ganganagar,Ganganagar,1951,1961,Rajasthan
Ganganagar,Ganganagar,1951,1961,Rajasthan
Ganganagar,Ganganagar,1961,1971,Rajasthan
Ganganagar,Ganganagar,1961,1971,Rajasthan
Ganganagar,Ganganagar,1971,1981,Rajasthan
Ganganagar,Ganganagar,1971,1981,Rajasthan
Ganganagar,Ganganagar,1981,1991,Rajasthan
Ganganagar,Ganganagar,1981,1991,Rajasthan
Ganganagar,Ganganagar,1991,2001,Rajasthan
Ganganagar,Hanumangarh,1991,2001,Rajasthan
Ganganagar,Ganganagar,2001,2011,Rajasthan
Ganganagar,Ganganagar,2011,2024,Rajasthan
Ganjam,Ganjam,1951,1961,Odisha
Ganjam,Ganjam,1951,1961,Odisha
Ganjam,Ganjam,1961,1971,Odisha
Ganjam,Ganjam,1961,1971,Odisha
Ganjam,Ganjam,1971,1981,Odisha
Ganjam,Ganjam,1971,1981,Odisha
Ganjam,Ganjam,1981,1991,Odisha
Ganjam,Ganjam,1981,1991,Odisha
Ganjam,Ganjam,1991,2001,Odisha
Ganjam,Gajapati,1991,2001,Odisha
Ganjam,Ganjam,2001,2011,Odisha
Ganjam,Ganjam,2011,2024,Odisha
Garhwa,Garhwa,2001,2011,Jharkhand
Garhwa,Garhwa,2011,2024,Jharkhand
Garhwal,Chamoli,1951,1961,Uttarakhand
Garhwal,Chamoli,1951,1961,Uttarakhand
Garhwal,Garhwal,1951,1961,Uttarakhand
Garhwal,Garhwal,1961,1971,Uttarakhand
Garhwal,Garhwal,1971,1981,Uttarakhand
Garhwal,Garhwal,1981,1991,Uttarakhand
Garhwal,Garhwal,1991,2001,Uttarakhand
Garhwal,Garhwal,2001,2011,Uttarakhand
Garhwal,Garhwal,2011,2024,Uttarakhand
Garo Hills,Garo Hills,1951,1961,Meghalaya
Garo Hills,Garo Hills,1951,1961,Meghalaya
Garo Hills,Garo Hills,1951,1961,Meghalaya
Garo Hills,Garo Hills,1951,1961,Meghalaya
Garo Hills,Garo Hills,1961,1971,Meghalaya
Garo Hills,Garo Hills,1961,1971,Meghalaya
Garo Hills,Garo Hills,1961,1971,Meghalaya
Garo Hills,Garo Hills,1961,1971,Meghalaya
Garo Hills,West Garo Hills,1971,1981,Meghalaya
Garo Hills,East Garo Hills,1971,1981,Meghalaya
Garo Hills,West Garo Hills,1971,1981,Meghalaya
Garo Hills,East Garo Hills,1971,1981,Meghalaya
Gautam Buddha Nagar,Gautam Buddha Nagar,2001,2011,Uttar Pradesh
Gautam Buddha Nagar,Gautam Buddha Nagar,2001,2011,Uttar Pradesh
Gautam Buddha Nagar,Gautam Buddha Nagar,2011,2024,Uttar Pradesh
Gautam Buddha Nagar,Gautam Buddha Nagar,2011,2024,Uttar Pradesh
Gaya,Gaya,1951,1961,Bihar
Gaya,Gaya,1951,1961,Bihar
Gaya,Gaya,1951,1961,Bihar
Gaya,Gaya,1951,1961,Bihar
Gaya,Gaya,1951,1961,Bihar
Gaya,Gaya,1961,1971,Bihar
Gaya,Gaya,1961,1971,Bihar
Gaya,Gaya,1961,1971,Bihar
Gaya,Gaya,1961,1971,Bihar
Gaya,Gaya,1961,1971,Bihar
Gaya,Aurangabad,1971,1981,Bihar
Gaya,Gaya,1971,1981,Bihar
Gaya,Nawada,1971,1981,Bihar
Gaya,Gaya,1971,1981,Bihar
Gaya,Gaya,1971,1981,Bihar
Gaya,Gaya,1981,1991,Bihar
Gaya,Jehanabad,1981,1991,Bihar
Gaya,Jehanabad,1981,1991,Bihar
Gaya,Gaya,1991,2001,Bihar
Gaya,Gaya,2001,2011,Bihar
Gaya,Gaya,2011,2024,Bihar
Ghaziabad,Ghaziabad,1981,1991,Uttar Pradesh
Ghaziabad,Ghaziabad,1981,1991,Uttar Pradesh
Ghaziabad,Ghaziabad,1981,1991,Uttar Pradesh
Ghaziabad,Ghaziabad,1981,1991,Uttar Pradesh
Ghaziabad,Gautam Buddha Nagar,1991,2001,Uttar Pradesh
Ghaziabad,Ghaziabad,1991,2001,Uttar Pradesh
Ghaziabad,Ghaziabad,1991,2001,Uttar Pradesh
Ghaziabad,Ghaziabad,1991,2001,Uttar Pradesh
Ghaziabad,Ghaziabad,2001,2011,Uttar Pradesh
Ghaziabad,Ghaziabad,2001,2011,Uttar Pradesh
Ghaziabad,Ghaziabad,2001,2011,Uttar Pradesh
Ghaziabad,Ghaziabad,2011,2024,Uttar Pradesh
Ghaziabad,Ghaziabad,2011,2024,Uttar Pradesh
Ghaziabad,Hapur (Panchsheel Nagar),2011,2024,Uttar Pradesh
Ghazipur,Ghazipur,1951,1961,Uttar Pradesh
Ghazipur,Ghazipur,1961,1971,Uttar Pradesh
Ghazipur,Ghazipur,1971,1981,Uttar Pradesh
Ghazipur,Ghazipur,1981,1991,Uttar Pradesh
Ghazipur,Ghazipur,1991,2001,Uttar Pradesh
Ghazipur,Ghazipur,2001,2011,Uttar Pradesh
Ghazipur,Ghazipur,2011,2024,Uttar Pradesh
Gird,Gwalior,1951,1961,Madhya Pradesh
Giridih,Giridih,1981,1991,Jharkhand
Giridih,Giridih,1981,1991,Jharkhand
Giridih,Giridih,1991,2001,Jharkhand
Giridih,Bokaro,1991,2001,Jharkhand
Giridih,Giridih,2001,2011,Jharkhand
Giridih,Giridih,2011,2024,Jharkhand
Goa,Goa,1951,1961,Goa
Goa,Goa,1951,1961,Goa
Goa,Goa,1961,1971,Goa
Goa,Goa,1961,1971,Goa
Goa,Goa,1971,1981,Goa
Goa,Goa,1971,1981,Goa
Goa,North Goa,1981,1991,Goa
Goa,South Goa,1981,1991,Goa
Goalpara,Goalpara,1951,1961,Assam
Goalpara,Goalpara,1951,1961,Assam
Goalpara,Goalpara,1951,1961,Assam
Goalpara,Goalpara,1951,1961,Assam
Goalpara,Goalpara,1951,1961,Assam
Goalpara,Goalpara,1951,1961,Assam
Goalpara,Goalpara,1951,1961,Assam
Goalpara,Goalpara,1961,1971,Assam
Goalpara,Goalpara,1961,1971,Assam
Goalpara,Goalpara,1961,1971,Assam
Goalpara,Goalpara,1961,1971,Assam
Goalpara,Goalpara,1961,1971,Assam
Goalpara,Goalpara,1961,1971,Assam
Goalpara,Goalpara,1961,1971,Assam
Goalpara,Goalpara,1971,1981,Assam
Goalpara,Goalpara,1971,1981,Assam
Goalpara,Goalpara,1971,1981,Assam
Goalpara,Goalpara,1971,1981,Assam
Goalpara,Goalpara,1971,1981,Assam
Goalpara,Goalpara,1971,1981,Assam
Goalpara,Goalpara,1971,1981,Assam
Goalpara,Kokrajhar,1981,1991,Assam
Goalpara,Kokrajhar,1981,1991,Assam
Goalpara,Dhuburi,1981,1991,Assam
Goalpara,Goalpara,1981,1991,Assam
Goalpara,Bongaigaon,1981,1991,Assam
Goalpara,Bongaigaon,1981,1991,Assam
Goalpara,Dhuburi,1981,1991,Assam
Goalpara,Goalpara,1991,2001,Assam
Goalpara,Goalpara,2001,2011,Assam
Goalpara,Goalpara,2011,2024,Assam
Godda,Godda,1991,2001,Jharkhand
Godda,Godda,2001,2011,Jharkhand
Godda,Godda,2011,2024,Jharkhand
Gohilwad,Bhavnagar,1951,1961,Gujarat
Gohilwad,Bhavnagar,1951,1961,Gujarat
Golaghat,Golaghat,1991,2001,Assam
Golaghat,Golaghat,2001,2011,Assam
Golaghat,Golaghat,2011,2024,Assam
Gonda,Gonda,1951,1961,Uttar Pradesh
Gonda,Gonda,1951,1961,Uttar Pradesh
Gonda,Gonda,1961,1971,Uttar Pradesh
Gonda,Gonda,1961,1971,Uttar Pradesh
Gonda,Gonda,1971,1981,Uttar Pradesh
Gonda,Gonda,1971,1981,Uttar Pradesh
Gonda,Gonda,1981,1991,Uttar Pradesh
Gonda,Gonda,1981,1991,Uttar Pradesh
Gonda,Balrampur,1991,2001,Uttar Pradesh
Gonda,Gonda,1991,2001,Uttar Pradesh
Gonda,Gonda,2001,2011,Uttar Pradesh
Gonda,Gonda,2011,2024,Uttar Pradesh
Gondiya,Gondiya,2001,2011,Maharashtra
Gondiya,Gondiya,2011,2024,Maharashtra
Goona,Guna,1951,1961,Madhya Pradesh
Goona,Guna,1951,1961,Madhya Pradesh
Gopalganj,Gopalganj,1981,1991,Bihar
Gopalganj,Gopalganj,1991,2001,Bihar
Gopalganj,Gopalganj,2001,2011,Bihar
Gopalganj,Gopalganj,2011,2024,Bihar
Gorakhpur,Gorakhpur,1951,1961,Uttar Pradesh
Gorakhpur,Gorakhpur,1951,1961,Uttar Pradesh
Gorakhpur,Gorakhpur,1961,1971,Uttar Pradesh
Gorakhpur,Gorakhpur,1961,1971,Uttar Pradesh
Gorakhpur,Gorakhpur,1971,1981,Uttar Pradesh
Gorakhpur,Gorakhpur,1971,1981,Uttar Pradesh
Gorakhpur,Gorakhpur,1981,1991,Uttar Pradesh
Gorakhpur,Maharajganj,1981,1991,Uttar Pradesh
Gorakhpur,Gorakhpur,1991,2001,Uttar Pradesh
Gorakhpur,Gorakhpur,2001,2011,Uttar Pradesh
Gorakhpur,Gorakhpur,2011,2024,Uttar Pradesh
Greater Bombay,Greater Bombay,1951,1961,Maharashtra
Greater Bombay,Greater Bombay,1951,1961,Maharashtra
Greater Bombay,Greater Bombay,1961,1971,Maharashtra
Greater Bombay,Greater Bombay,1961,1971,Maharashtra
Greater Bombay,Greater Bombay,1971,1981,Maharashtra
Greater Bombay,Greater Bombay,1971,1981,Maharashtra
Greater Bombay,Greater Bombay,1981,1991,Maharashtra
Greater Bombay,Greater Bombay,1981,1991,Maharashtra
Greater Bombay,Mumbai,1991,2001,Maharashtra
Greater Bombay,Mumbai (Suburban),1991,2001,Maharashtra
Gulbarga,Gulbarga,1951,1961,Karnataka
Gulbarga,Gulbarga,1951,1961,Karnataka
Gulbarga,Gulbarga,1961,1971,Karnataka
Gulbarga,Gulbarga,1961,1971,Karnataka
Gulbarga,Gulbarga,1971,1981,Karnataka
Gulbarga,Gulbarga,1971,1981,Karnataka
Gulbarga,Gulbarga,1981,1991,Karnataka
Gulbarga,Gulbarga,1981,1991,Karnataka
Gulbarga,Gulbarga,1991,2001,Karnataka
Gulbarga,Gulbarga,1991,2001,Karnataka
Gulbarga,Gulbarga,2001,2011,Karnataka
Gulbarga,Yadgir,2001,2011,Karnataka
Gulbarga,Kalaburagi,2011,2024,Karnataka
Gumla,Gumla,1991,2001,Jharkhand
Gumla,Gumla,1991,2001,Jharkhand
Gumla,Gumla,2001,2011,Jharkhand
Gumla,Simdega,2001,2011,Jharkhand
Gumla,Gumla,2011,2024,Jharkhand
Guna,Guna,1961,1971,Madhya Pradesh
Guna,Guna,1961,1971,Madhya Pradesh
Guna,Guna,1971,1981,Madhya Pradesh
Guna,Guna,1971,1981,Madhya Pradesh
Guna,Guna,1981,1991,Madhya Pradesh
Guna,Guna,1981,1991,Madhya Pradesh
Guna,Guna,1991,2001,Madhya Pradesh
Guna,Guna,1991,2001,Madhya Pradesh
Guna,Guna,2001,2011,Madhya Pradesh
Guna,Ashoknagar,2001,2011,Madhya Pradesh
Guna,Guna,2011,2024,Madhya Pradesh
Guntur,Guntur,1951,1961,Andhra Pradesh
Guntur,Guntur,1951,1961,Andhra Pradesh
Guntur,Guntur,1951,1961,Andhra Pradesh
Guntur,Guntur,1961,1971,Andhra Pradesh
Guntur,Guntur,1961,1971,Andhra Pradesh
Guntur,Guntur,1961,1971,Andhra Pradesh
Guntur,Guntur,1971,1981,Andhra Pradesh
Guntur,Guntur,1971,1981,Andhra Pradesh
Guntur,Guntur,1971,1981,Andhra Pradesh
Guntur,Guntur,1981,1991,Andhra Pradesh
Guntur,Guntur,1981,1991,Andhra Pradesh
Guntur,Guntur,1981,1991,Andhra Pradesh
Guntur,Guntur,1991,2001,Andhra Pradesh
Guntur,Guntur,1991,2001,Andhra Pradesh
Guntur,Guntur,1991,2001,Andhra Pradesh
Guntur,Guntur,2001,2011,Andhra Pradesh
Guntur,Guntur,2001,2011,Andhra Pradesh
Guntur,Guntur,2001,2011,Andhra Pradesh
Guntur,Guntur,2011,2024,Andhra Pradesh
Guntur,Bapatla,2011,2024,Andhra Pradesh
Guntur,Palnadu,2011,2024,Andhra Pradesh
Gurdaspur,Gurdaspur,1951,1961,Punjab
Gurdaspur,Gurdaspur,1951,1961,Punjab
Gurdaspur,Gurdaspur,1961,1971,Punjab
Gurdaspur,Gurdaspur,1961,1971,Punjab
Gurdaspur,Gurdaspur,1971,1981,Punjab
Gurdaspur,Gurdaspur,1971,1981,Punjab
Gurdaspur,Gurdaspur,1981,1991,Punjab
Gurdaspur,Gurdaspur,1981,1991,Punjab
Gurdaspur,Gurdaspur,1991,2001,Punjab
Gurdaspur,Gurdaspur,1991,2001,Punjab
Gurdaspur,Gurdaspur,2001,2011,Punjab
Gurdaspur,Gurdaspur,2001,2011,Punjab
Gurdaspur,Gurdaspur,2011,2024,Punjab
Gurdaspur,Pathankot,2011,2024,Punjab
Gurgaon,Gurgaon,1951,1961,Haryana
Gurgaon,Gurgaon,1951,1961,Haryana
Gurgaon,Gurgaon,1951,1961,Haryana
Gurgaon,Gurgaon,1951,1961,Haryana
Gurgaon,Gurgaon,1951,1961,Haryana
Gurgaon,Gurgaon,1961,1971,Haryana
Gurgaon,Gurgaon,1961,1971,Haryana
Gurgaon,Gurgaon,1961,1971,Haryana
Gurgaon,Gurgaon,1961,1971,Haryana
Gurgaon,Gurgaon,1961,1971,Haryana
Gurgaon,Mahendragarh,1971,1981,Haryana
Gurgaon,Gurgaon,1971,1981,Haryana
Gurgaon,Gurgaon,1971,1981,Haryana
Gurgaon,Faridabad,1971,1981,Haryana
Gurgaon,Faridabad,1971,1981,Haryana
Gurgaon,Gurgaon,1981,1991,Haryana
Gurgaon,Gurgaon,1981,1991,Haryana
Gurgaon,Gurgaon,1991,2001,Haryana
Gurgaon,Gurgaon,1991,2001,Haryana
Gurgaon,Gurgaon,2001,2011,Haryana
Gurgaon,Mewat,2001,2011,Haryana
Gurgaon,Gurugram,2011,2024,Haryana
Gwalior,Gwalior,1961,1971,Madhya Pradesh
Gwalior,Gwalior,1971,1981,Madhya Pradesh
Gwalior,Gwalior,1981,1991,Madhya Pradesh
Gwalior,Gwalior,1991,2001,Madhya Pradesh
Gwalior,Gwalior,2001,2011,Madhya Pradesh
Gwalior,Gwalior,2011,2024,Madhya Pradesh
Hailakandi,Hailakandi,1991,2001,Assam
Hailakandi,Hailakandi,2001,2011,Assam
Hailakandi,Hailakandi,2011,2024,Assam
Halar,Jamnagar,1951,1961,Gujarat
Halar,Jamnagar,1951,1961,Gujarat
Halar,Jamnagar,1951,1961,Gujarat
Hamirpur,Hamirpur,1981,1991,Himachal Pradesh
Hamirpur,Hamirpur,1991,2001,Himachal Pradesh
Hamirpur,Hamirpur,2001,2011,Himachal Pradesh
Hamirpur,Hamirpur,2011,2024,Himachal Pradesh
Hamirpur,Hamirpur,1951,1961,Uttar Pradesh
Hamirpur,Hamirpur,1951,1961,Uttar Pradesh
Hamirpur,Hamirpur,1961,1971,Uttar Pradesh
Hamirpur,Hamirpur,1961,1971,Uttar Pradesh
Hamirpur,Hamirpur,1971,1981,Uttar Pradesh
Hamirpur,Hamirpur,1971,1981,Uttar Pradesh
Hamirpur,Hamirpur,1981,1991,Uttar Pradesh
Hamirpur,Hamirpur,1981,1991,Uttar Pradesh
Hamirpur,Hamirpur,1991,2001,Uttar Pradesh
Hamirpur,Mahoba,1991,2001,Uttar Pradesh
Hamirpur,Hamirpur,2001,2011,Uttar Pradesh
Hamirpur,Hamirpur,2011,2024,Uttar Pradesh
Hanumangarh,Hanumangarh,2001,2011,Rajasthan
Hanumangarh,Hanumangarh,2011,2024,Rajasthan
Haora,Haora,1981,1991,West Bengal
Haora,Haora,1991,2001,West Bengal
Haora,Haora,2001,2011,West Bengal
Haora,Haora,2011,2024,West Bengal
Harda,Harda,2001,2011,Madhya Pradesh
Harda,Harda,2011,2024,Madhya Pradesh
Hardoi,Hardoi,1951,1961,Uttar Pradesh
Hardoi,Hardoi,1961,1971,Uttar Pradesh
Hardoi,Hardoi,1971,1981,Uttar Pradesh
Hardoi,Hardoi,1981,1991,Uttar Pradesh
Hardoi,Hardoi,1991,2001,Uttar Pradesh
Hardoi,Hardoi,2001,2011,Uttar Pradesh
Hardoi,Hardoi,2011,2024,Uttar Pradesh
Hardwar,Hardwar,1991,2001,Uttarakhand
Hardwar,Hardwar,2001,2011,Uttarakhand
Hardwar,Hardwar,2011,2024,Uttarakhand
Hassan,Hassan,1951,1961,Karnataka
Hassan,Hassan,1961,1971,Karnataka
Hassan,Hassan,1971,1981,Karnataka
Hassan,Hassan,1981,1991,Karnataka
Hassan,Hassan,1991,2001,Karnataka
Hassan,Hassan,2001,2011,Karnataka
Hassan,Hassan,2011,2024,Karnataka
Hathras,Mahamaya Nagar,2001,2011,Uttar Pradesh
Haveri,Haveri,2001,2011,Karnataka
Haveri,Haveri,2011,2024,Karnataka
Hazaribag,Hazaribag,1981,1991,Jharkhand
Hazaribag,Hazaribag,1981,1991,Jharkhand
Hazaribag,Hazaribag,1981,1991,Jharkhand
Hazaribag,Hazaribag,1981,1991,Jharkhand
Hazaribag,Chatra,1991,2001,Jharkhand
Hazaribag,Hazaribag,1991,2001,Jharkhand
Hazaribag,Hazaribag,1991,2001,Jharkhand
Hazaribag,Kodarma,1991,2001,Jharkhand
Hazaribag,Hazaribagh,2001,2011,Jharkhand
Hazaribag,Ramgarh,2001,2011,Jharkhand
Hazaribagh,Hazaribagh,1951,1961,Jharkhand
Hazaribagh,Hazaribagh,1951,1961,Jharkhand
Hazaribagh,Hazaribagh,1951,1961,Jharkhand
Hazaribagh,Hazaribagh,1951,1961,Jharkhand
Hazaribagh,Hazaribagh,1951,1961,Jharkhand
Hazaribagh,Hazaribagh,1951,1961,Jharkhand
Hazaribagh,Hazaribagh,1961,1971,Jharkhand
Hazaribagh,Hazaribagh,1961,1971,Jharkhand
Hazaribagh,Hazaribagh,1961,1971,Jharkhand
Hazaribagh,Hazaribagh,1961,1971,Jharkhand
Hazaribagh,Hazaribagh,1961,1971,Jharkhand
Hazaribagh,Hazaribagh,1961,1971,Jharkhand
Hazaribagh,Hazaribag,1971,1981,Jharkhand
Hazaribagh,Hazaribag,1971,1981,Jharkhand
Hazaribagh,Hazaribag,1971,1981,Jharkhand
Hazaribagh,Hazaribag,1971,1981,Jharkhand
Hazaribagh,Giridih,1971,1981,Jharkhand
Hazaribagh,Giridih,1971,1981,Jharkhand
Hazaribagh,Hazaribagh,2011,2024,Jharkhand
Hingoli,Hingoli,2001,2011,Maharashtra
Hingoli,Hingoli,2011,2024,Maharashtra
Hisar,Hisar,1971,1981,Haryana
Hisar,Sirsa,1971,1981,Haryana
Hisar,Hisar,1971,1981,Haryana
Hisar,Bhiwani,1971,1981,Haryana
Hisar,Bhiwani,1971,1981,Haryana
Hisar,Hisar,1981,1991,Haryana
Hisar,Hisar,1981,1991,Haryana
Hisar,Fatehabad,1991,2001,Haryana
Hisar,Hisar,1991,2001,Haryana
Hisar,Hisar,2001,2011,Haryana
Hisar,Hisar,2011,2024,Haryana
Hissar,Hissar,1951,1961,Haryana
Hissar,Hissar,1951,1961,Haryana
Hissar,Hissar,1951,1961,Haryana
Hissar,Hissar,1951,1961,Haryana
Hissar,Hissar,1951,1961,Haryana
Hissar,Hisar,1961,1971,Haryana
Hissar,Hisar,1961,1971,Haryana
Hissar,Hisar,1961,1971,Haryana
Hissar,Hisar,1961,1971,Haryana
Hissar,Hisar,1961,1971,Haryana
Hooghly,Hooghly,1951,1961,West Bengal
Hooghly,Hooghly,1961,1971,West Bengal
Hooghly,Hugli,1971,1981,West Bengal
Hoshangabad,Hoshangabad,1951,1961,Madhya Pradesh
Hoshangabad,Hoshangabad,1951,1961,Madhya Pradesh
Hoshangabad,Narsimhapur,1951,1961,Madhya Pradesh
Hoshangabad,Hoshangabad,1961,1971,Madhya Pradesh
Hoshangabad,Hoshangabad,1961,1971,Madhya Pradesh
Hoshangabad,Hoshangabad,1971,1981,Madhya Pradesh
Hoshangabad,Hoshangabad,1971,1981,Madhya Pradesh
Hoshangabad,Hoshangabad,1981,1991,Madhya Pradesh
Hoshangabad,Hoshangabad,1981,1991,Madhya Pradesh
Hoshangabad,Harda,1991,2001,Madhya Pradesh
Hoshangabad,Hoshangabad,1991,2001,Madhya Pradesh
Hoshangabad,Hoshangabad,2001,2011,Madhya Pradesh
Hoshangabad,Narmadapuram,2011,2024,Madhya Pradesh
Hoshiarpur,Hoshiarpur,1951,1961,Punjab
Hoshiarpur,Hoshiarpur,1951,1961,Punjab
Hoshiarpur,Hoshiarpur,1951,1961,Punjab
Hoshiarpur,Hoshiarpur,1951,1961,Punjab
Hoshiarpur,Hoshiarpur,1961,1971,Punjab
Hoshiarpur,Hoshiarpur,1961,1971,Punjab
Hoshiarpur,Ropar,1961,1971,Punjab
Hoshiarpur,Ropar,1961,1971,Punjab
Hoshiarpur,Hoshiarpur,1971,1981,Punjab
Hoshiarpur,Hoshiarpur,1971,1981,Punjab
Hoshiarpur,Hoshiarpur,1981,1991,Punjab
Hoshiarpur,Hoshiarpur,1981,1991,Punjab
Hoshiarpur,Hoshiarpur,1991,2001,Punjab
Hoshiarpur,Nawanshahr,1991,2001,Punjab
Hoshiarpur,Hoshiarpur,2001,2011,Punjab
Hoshiarpur,Hoshiarpur,2011,2024,Punjab
Howrah,Howrah,1951,1961,West Bengal
Howrah,Howrah,1961,1971,West Bengal
Howrah,Haora,1971,1981,West Bengal
Hugli,Hugli,1981,1991,West Bengal
Hugli,Hugli,1991,2001,West Bengal
Hugli,Hugli,2001,2011,West Bengal
Hugli,Hugli,2011,2024,West Bengal
Hyderabad,Hyderabad,1951,1961,Telangana
Hyderabad,Hyderabad,1951,1961,Telangana
Hyderabad,Hyderabad,1951,1961,Telangana
Hyderabad,Hyderabad,1951,1961,Telangana
Hyderabad,Hyderabad,1961,1971,Telangana
Hyderabad,Hyderabad,1961,1971,Telangana
Hyderabad,Hyderabad,1961,1971,Telangana
Hyderabad,Hyderabad,1961,1971,Telangana
Hyderabad,Hyderabad,1971,1981,Telangana
Hyderabad,Rangareddi,1971,1981,Telangana
Hyderabad,Rangareddi,1971,1981,Telangana
Hyderabad,Rangareddi,1971,1981,Telangana
Hyderabad,Hyderabad,1981,1991,Telangana
Hyderabad,Hyderabad,1991,2001,Telangana
Hyderabad,Hyderabad,2001,2011,Telangana
Hyderabad,Hyderabad,2011,2024,Telangana
Idukki,Idukki,1981,1991,Kerala
Idukki,Idukki,1981,1991,Kerala
Idukki,Pathanamthitta,1981,1991,Kerala
Idukki,Idukki,1991,2001,Kerala
Idukki,Idukki,1991,2001,Kerala
Idukki,Idukki,2001,2011,Kerala
Idukki,Idukki,2001,2011,Kerala
Idukki,Idukki,2011,2024,Kerala
Idukki,Idukki,2011,2024,Kerala
Imphal,Imphal West,1991,2001,Manipur
Imphal,Imphal East,1991,2001,Manipur
Imphal,Imphal East,1991,2001,Manipur
Imphal East,Imphal East,2001,2011,Manipur
Imphal East,Imphal East,2001,2011,Manipur
Imphal East,Imphal East,2011,2024,Manipur
Imphal East,Jiribam,2011,2024,Manipur
Imphal West,Imphal West,2001,2011,Manipur
Imphal West,Imphal West,2011,2024,Manipur
Indore,Indore,1951,1961,Madhya Pradesh
Indore,Indore,1961,1971,Madhya Pradesh
Indore,Indore,1971,1981,Madhya Pradesh
Indore,Indore,1981,1991,Madhya Pradesh
Indore,Indore,1991,2001,Madhya Pradesh
Indore,Indore,2001,2011,Madhya Pradesh
Indore,Indore,2011,2024,Madhya Pradesh
Jabalpur,Jabalpur,1951,1961,Madhya Pradesh
Jabalpur,Jabalpur,1951,1961,Madhya Pradesh
Jabalpur,Jabalpur,1961,1971,Madhya Pradesh
Jabalpur,Jabalpur,1961,1971,Madhya Pradesh
Jabalpur,Jabalpur,1971,1981,Madhya Pradesh
Jabalpur,Jabalpur,1971,1981,Madhya Pradesh
Jabalpur,Jabalpur,1981,1991,Madhya Pradesh
Jabalpur,Jabalpur,1981,1991,Madhya Pradesh
Jabalpur,Katni,1991,2001,Madhya Pradesh
Jabalpur,Jabalpur,1991,2001,Madhya Pradesh
Jabalpur,Jabalpur,2001,2011,Madhya Pradesh
Jabalpur,Jabalpur,2011,2024,Madhya Pradesh
Jagatsinghapur,Jagatsinghapur,2001,2011,Odisha
Jagatsinghapur,Jagatsinghapur,2011,2024,Odisha
Jaintia Hills,Jaintia Hills,1981,1991,Meghalaya
Jaintia Hills,Jaintia Hills,1981,1991,Meghalaya
Jaintia Hills,Jaintia Hills,1981,1991,Meghalaya
Jaintia Hills,Jaintia Hills,1991,2001,Meghalaya
Jaintia Hills,Jaintia Hills,1991,2001,Meghalaya
Jaintia Hills,Jaintia Hills,1991,2001,Meghalaya
Jaintia Hills,Jaintia Hills,2001,2011,Meghalaya
Jaintia Hills,Jaintia Hills,2001,2011,Meghalaya
Jaintia Hills,Jaintia Hills,2001,2011,Meghalaya
Jaintia Hills,Jaintia Hills,2011,2024,Meghalaya
Jaintia Hills,West Jaintia Hills,2011,2024,Meghalaya
Jaintia Hills,East Jaintia Hills,2011,2024,Meghalaya
Jaipur,Jaipur,1951,1961,Rajasthan
Jaipur,Jaipur,1951,1961,Rajasthan
Jaipur,Jaipur,1961,1971,Rajasthan
Jaipur,Jaipur,1961,1971,Rajasthan
Jaipur,Jaipur,1971,1981,Rajasthan
Jaipur,Jaipur,1971,1981,Rajasthan
Jaipur,Jaipur,1981,1991,Rajasthan
Jaipur,Jaipur,1981,1991,Rajasthan
Jaipur,Dausa,1991,2001,Rajasthan
Jaipur,Jaipur,1991,2001,Rajasthan
Jaipur,Jaipur,2001,2011,Rajasthan
Jaipur,Jaipur,2011,2024,Rajasthan
Jaisalmer,Jaisalmer,1951,1961,Rajasthan
